Date,MSCI USA Prime Value Index
2006-01-25,2847.134359
2006-01-26,2861.893241
2006-01-27,2888.982115
2006-01-30,2895.369639
2006-01-31,2887.745886
2006-02-01,2889.890378
2006-02-02,2865.353677
2006-02-03,2856.155368
2006-02-06,2862.293206
2006-02-07,2838.726826
2006-02-08,2864.453696
2006-02-09,2856.852817
2006-02-10,2859.665663
2006-02-13,2853.643751
2006-02-14,2884.360332
2006-02-15,2892.764743
2006-02-16,2918.308689
2006-02-17,2921.603715
2006-02-20,2921.603715
2006-02-21,2912.572232
2006-02-22,2936.777869
2006-02-23,2925.299484
2006-02-24,2927.708321
2006-02-27,2938.803351
2006-02-28,2908.162271
2006-03-01,2933.385791
2006-03-02,2933.816176
2006-03-03,2928.734735
2006-03-06,2902.607021
2006-03-07,2895.146163
2006-03-08,2898.106878
2006-03-09,2889.302669
2006-03-10,2910.536525
2006-03-13,2919.524962
2006-03-14,2949.546652
2006-03-15,2961.642509
2006-03-16,2974.31966
2006-03-17,2977.946809
2006-03-20,2966.041953
2006-03-21,2949.298453
2006-03-22,2965.795771
2006-03-23,2958.221497
2006-03-24,2965.16834
2006-03-27,2961.921014
2006-03-28,2942.915165
2006-03-29,2962.898474
2006-03-30,2952.358189
2006-03-31,2941.115128
2006-04-03,2951.943693
2006-04-04,2969.758289
2006-04-05,2991.638949
2006-04-06,2976.949197
2006-04-07,2944.009597
2006-04-10,2947.038468
2006-04-11,2924.074378
2006-04-12,2923.147131
2006-04-13,2925.408774
2006-04-14,2925.408774
2006-04-17,2924.554829
2006-04-18,2984.376485
2006-04-19,2989.033939
2006-04-20,2993.006055
2006-04-21,2999.537818
2006-04-24,2996.679314
2006-04-25,2977.904339
2006-04-26,2982.643667
2006-04-27,2976.773284
2006-04-28,2980.780767
2006-05-01,2981.803316
2006-05-02,3006.230595
2006-05-03,2995.659536
2006-05-04,3002.852107
2006-05-05,3030.186206
2006-05-08,3034.360061
2006-05-09,3036.140226
2006-05-10,3036.06577
2006-05-11,3009.648342
2006-05-12,2965.123272
2006-05-15,2964.59228
2006-05-16,2957.246248
2006-05-17,2901.574798
2006-05-18,2882.360499
2006-05-19,2895.670799
2006-05-22,2886.023089
2006-05-23,2879.057425
2006-05-24,2875.235204
2006-05-25,2905.592778
2006-05-26,2923.215585
2006-05-29,2923.215585
2006-05-30,2877.900243
2006-05-31,2908.435481
2006-06-01,2941.40378
2006-06-02,2945.010792
2006-06-05,2889.344183
2006-06-06,2879.209451
2006-06-07,2855.349629
2006-06-08,2857.003
2006-06-09,2845.674835
2006-06-12,2813.314967
2006-06-13,2787.865565
2006-06-14,2811.442161
2006-06-15,2878.370581
2006-06-16,2872.023458
2006-06-19,2845.593396
2006-06-20,2838.738776
2006-06-21,2869.439772
2006-06-22,2859.754252
2006-06-23,2862.301581
2006-06-26,2883.745703
2006-06-27,2866.564861
2006-06-28,2882.278618
2006-06-29,2939.196728
2006-06-30,2936.753734
2006-07-03,2957.221481
2006-07-04,2957.221481
2006-07-05,2942.601112
2006-07-06,2954.442118
2006-07-07,2936.20628
2006-07-10,2935.581718
2006-07-11,2946.12116
2006-07-12,2912.364819
2006-07-13,2879.54365
2006-07-14,2864.376702
2006-07-17,2855.126824
2006-07-18,2861.562548
2006-07-19,2915.632849
2006-07-20,2886.671523
2006-07-21,2866.685185
2006-07-24,2922.843067
2006-07-25,2951.850131
2006-07-26,2954.78369
2006-07-27,2940.634303
2006-07-28,2967.9268
2006-07-31,2965.409029
2006-08-01,2952.7748
2006-08-02,2968.441027
2006-08-03,2978.995098
2006-08-04,2978.949317
2006-08-07,2979.726461
2006-08-08,2974.44941
2006-08-09,2957.428345
2006-08-10,2970.888069
2006-08-11,2959.974328
2006-08-14,2958.193681
2006-08-15,2987.254034
2006-08-16,3008.026946
2006-08-17,3014.054169
2006-08-18,3027.58854
2006-08-21,3011.959788
2006-08-22,3014.451629
2006-08-23,2998.027822
2006-08-24,3007.955649
2006-08-25,3007.508171
2006-08-28,3024.033585
2006-08-29,3032.432975
2006-08-30,3028.936956
2006-08-31,3027.452761
2006-09-01,3049.952911
2006-09-04,3049.952911
2006-09-05,3055.168961
2006-09-06,3018.645553
2006-09-07,3008.152382
2006-09-08,3019.702827
2006-09-11,3019.096668
2006-09-12,3052.739824
2006-09-13,3062.726009
2006-09-14,3055.286872
2006-09-15,3057.549307
2006-09-18,3061.438393
2006-09-19,3051.266719
2006-09-20,3060.188239
2006-09-21,3038.920027
2006-09-22,3037.324751
2006-09-25,3057.786392
2006-09-26,3082.775473
2006-09-27,3090.370024
2006-09-28,3098.520917
2006-09-29,3090.451176
2006-10-02,3082.688846
2006-10-03,3078.287941
2006-10-04,3114.017396
2006-10-05,3116.475454
2006-10-06,3104.997285
2006-10-09,3108.947913
2006-10-10,3124.980227
2006-10-11,3117.934071
2006-10-12,3155.119048
2006-10-13,3163.442754
2006-10-16,3179.487382
2006-10-17,3162.895997
2006-10-18,3170.67057
2006-10-19,3177.307404
2006-10-20,3180.708919
2006-10-23,3201.740995
2006-10-24,3203.60424
2006-10-25,3208.93741
2006-10-26,3225.498759
2006-10-27,3192.725538
2006-10-30,3187.528386
2006-10-31,3186.730874
2006-11-01,3161.712672
2006-11-02,3163.093628
2006-11-03,3155.302547
2006-11-06,3190.30464
2006-11-07,3190.87002
2006-11-08,3195.329177
2006-11-09,3174.552088
2006-11-10,3177.308782
2006-11-13,3187.109344
2006-11-14,3217.192351
2006-11-15,3227.292117
2006-11-16,3228.308259
2006-11-17,3235.996898
2006-11-20,3229.271389
2006-11-21,3231.453621
2006-11-22,3234.753363
2006-11-23,3234.753363
2006-11-24,3222.670781
2006-11-27,3187.491327
2006-11-28,3199.52323
2006-11-29,3239.9047
2006-11-30,3256.830304
2006-12-01,3256.238169
2006-12-04,3266.904904
2006-12-05,3284.80901
2006-12-06,3283.538905
2006-12-07,3270.165617
2006-12-08,3270.703282
2006-12-11,3276.355023
2006-12-12,3273.243446
2006-12-13,3277.823156
2006-12-14,3306.638097
2006-12-15,3302.058198
2006-12-18,3284.728923
2006-12-19,3296.844543
2006-12-20,3290.989735
2006-12-21,3279.259125
2006-12-22,3263.172344
2006-12-25,3263.172344
2006-12-26,3276.429347
2006-12-27,3305.233787
2006-12-28,3303.17267
2006-12-29,3288.585683
2007-01-01,3288.585683
2007-01-02,3288.585683
2007-01-03,3276.855493
2007-01-04,3266.926822
2007-01-05,3252.673893
2007-01-08,3257.174404
2007-01-09,3251.699571
2007-01-10,3254.779615
2007-01-11,3276.394972
2007-01-12,3304.164711
2007-01-15,3304.164711
2007-01-16,3305.33248
2007-01-17,3307.670627
2007-01-18,3308.449993
2007-01-19,3326.610991
2007-01-22,3308.339392
2007-01-23,3334.421185
2007-01-24,3360.711048
2007-01-25,3323.054769
2007-01-26,3318.003343
2007-01-29,3320.913407
2007-01-30,3349.818905
2007-01-31,3371.000735
2007-02-01,3400.259141
2007-02-02,3409.643334
2007-02-05,3409.174689
2007-02-06,3410.764465
2007-02-07,3408.556474
2007-02-08,3404.194096
2007-02-09,3381.874896
2007-02-12,3372.245376
2007-02-13,3402.575921
2007-02-14,3424.312609
2007-02-15,3426.759549
2007-02-16,3425.646388
2007-02-19,3425.646388
2007-02-20,3433.582594
2007-02-21,3428.05349
2007-02-22,3423.936025
2007-02-23,3419.503405
2007-02-26,3419.982051
2007-02-27,3306.615929
2007-02-28,3317.10424
2007-03-01,3308.32352
2007-03-02,3271.924764
2007-03-05,3241.253445
2007-03-06,3287.109552
2007-03-07,3289.981456
2007-03-08,3315.110135
2007-03-09,3316.553166
2007-03-12,3323.362167
2007-03-13,3263.591181
2007-03-14,3278.076465
2007-03-15,3287.976584
2007-03-16,3279.10896
2007-03-19,3317.366623
2007-03-20,3340.228389
2007-03-21,3391.210097
2007-03-22,3396.306015
2007-03-23,3405.391122
2007-03-26,3406.758162
2007-03-27,3390.046252
2007-03-28,3365.437576
2007-03-29,3380.513538
2007-03-30,3376.840792
2007-04-02,3390.723888
2007-04-03,3422.122475
2007-04-04,3426.39289
2007-04-05,3438.763626
2007-04-06,3438.763626
2007-04-09,3446.072902
2007-04-10,3452.111643
2007-04-11,3429.575452
2007-04-12,3452.352217
2007-04-13,3460.005612
2007-04-16,3490.335573
2007-04-17,3498.165764
2007-04-18,3498.447306
2007-04-19,3495.660171
2007-04-20,3537.170455
2007-04-23,3528.669718
2007-04-24,3528.568045
2007-04-25,3560.747532
2007-04-26,3557.023827
2007-04-27,3551.696838
2007-04-30,3521.956541
2007-05-01,3530.710336
2007-05-02,3549.824557
2007-05-03,3566.408871
2007-05-04,3577.487312
2007-05-07,3592.372345
2007-05-08,3594.717572
2007-05-09,3610.932232
2007-05-10,3567.077022
2007-05-11,3605.776645
2007-05-14,3608.485498
2007-05-15,3608.874153
2007-05-16,3638.01589
2007-05-17,3645.430678
2007-05-18,3673.247343
2007-05-21,3671.186307
2007-05-22,3668.770254
2007-05-23,3663.455432
2007-05-24,3632.792373
2007-05-25,3656.429704
2007-05-28,3656.429704
2007-05-29,3656.734005
2007-05-30,3684.831954
2007-05-31,3685.801101
2007-06-01,3709.746891
2007-06-04,3725.678139
2007-06-05,3700.463363
2007-06-06,3666.184162
2007-06-07,3606.032407
2007-06-08,3649.471637
2007-06-11,3651.698146
2007-06-12,3614.816779
2007-06-13,3666.998399
2007-06-14,3690.161572
2007-06-15,3710.884574
2007-06-18,3705.627666
2007-06-19,3702.39236
2007-06-20,3647.061968
2007-06-21,3680.758754
2007-06-22,3638.433695
2007-06-25,3629.116676
2007-06-26,3615.618332
2007-06-27,3649.447806
2007-06-28,3650.984988
2007-06-29,3652.226556
2007-07-02,3689.431829
2007-07-03,3699.912224
2007-07-04,3699.912224
2007-07-05,3699.06353
2007-07-06,3723.261317
2007-07-09,3732.018173
2007-07-10,3679.016967
2007-07-11,3697.639943
2007-07-12,3770.423174
2007-07-13,3781.557629
2007-07-16,3765.03649
2007-07-17,3756.613333
2007-07-18,3750.911777
2007-07-19,3767.132819
2007-07-20,3716.637848
2007-07-23,3729.440258
2007-07-24,3655.115293
2007-07-25,3671.46028
2007-07-26,3578.932233
2007-07-27,3511.037536
2007-07-30,3544.014792
2007-07-31,3503.454611
2007-08-01,3521.424191
2007-08-02,3543.339778
2007-08-03,3445.45003
2007-08-06,3516.596001
2007-08-07,3535.640749
2007-08-08,3573.44416
2007-08-09,3456.740778
2007-08-10,3488.35409
2007-08-13,3492.202154
2007-08-14,3430.22566
2007-08-15,3379.003152
2007-08-16,3381.175294
2007-08-17,3463.183243
2007-08-20,3467.133875
2007-08-21,3458.131948
2007-08-22,3507.815719
2007-08-23,3503.427191
2007-08-24,3553.906128
2007-08-27,3530.621233
2007-08-28,3449.52977
2007-08-29,3532.602008
2007-08-30,3520.063867
2007-08-31,3559.669789
2007-09-03,3559.669789
2007-09-04,3591.310804
2007-09-05,3557.286562
2007-09-06,3568.645344
2007-09-07,3503.503003
2007-09-10,3485.745934
2007-09-11,3535.386303
2007-09-12,3536.350311
2007-09-13,3568.193175
2007-09-14,3567.518806
2007-09-17,3555.181025
2007-09-18,3656.462748
2007-09-19,3679.446695
2007-09-20,3657.274415
2007-09-21,3668.548886
2007-09-24,3644.152647
2007-09-25,3633.585615
2007-09-26,3651.821223
2007-09-27,3668.883075
2007-09-28,3659.418307
2007-10-01,3706.579553
2007-10-02,3699.075806
2007-10-03,3676.122493
2007-10-04,3684.504534
2007-10-05,3722.571786
2007-10-08,3711.163574
2007-10-09,3741.171624
2007-10-10,3742.228935
2007-10-11,3724.773412
2007-10-12,3743.276094
2007-10-15,3728.450952
2007-10-16,3712.03757
2007-10-17,3708.6168
2007-10-18,3706.122958
2007-10-19,3615.281245
2007-10-22,3626.611348
2007-10-23,3645.207749
2007-10-24,3642.921492
2007-10-25,3650.571899
2007-10-26,3689.856009
2007-10-29,3703.751163
2007-10-30,3670.066135
2007-10-31,3712.614782
2007-11-01,3623.875239
2007-11-02,3634.828971
2007-11-05,3622.596875
2007-11-06,3678.262826
2007-11-07,3586.89348
2007-11-08,3605.913517
2007-11-09,3550.261971
2007-11-12,3518.514171
2007-11-13,3609.06695
2007-11-14,3587.365865
2007-11-15,3541.109753
2007-11-16,3564.645084
2007-11-19,3500.351189
2007-11-20,3531.700025
2007-11-21,3472.311377
2007-11-22,3472.311377
2007-11-23,3529.721119
2007-11-26,3447.967274
2007-11-27,3487.757217
2007-11-28,3574.084336
2007-11-29,3583.243612
2007-11-30,3611.055251
2007-12-03,3605.341301
2007-12-04,3588.108919
2007-12-05,3642.093531
2007-12-06,3698.824676
2007-12-07,3698.611558
2007-12-10,3718.008009
2007-12-11,3628.019522
2007-12-12,3668.497025
2007-12-13,3673.516806
2007-12-14,3613.909633
2007-12-17,3569.01589
2007-12-18,3604.573238
2007-12-19,3595.791722
2007-12-20,3613.879942
2007-12-21,3680.284521
2007-12-24,3712.634866
2007-12-25,3712.634866
2007-12-26,3713.109301
2007-12-27,3664.446431
2007-12-28,3674.134215
2007-12-31,3646.345585
2008-01-01,3646.345585
2008-01-02,3594.345329
2008-01-03,3593.458047
2008-01-04,3504.676241
2008-01-07,3512.730882
2008-01-08,3440.823464
2008-01-09,3482.296602
2008-01-10,3507.9054
2008-01-11,3452.95495
2008-01-14,3488.512096
2008-01-15,3409.341104
2008-01-16,3387.50455
2008-01-17,3298.297858
2008-01-18,3282.394614
2008-01-21,3282.394614
2008-01-22,3267.835445
2008-01-23,3338.950045
2008-01-24,3368.41688
2008-01-25,3309.596781
2008-01-28,3380.043009
2008-01-29,3413.731703
2008-01-30,3399.417092
2008-01-31,3457.968313
2008-02-01,3495.172104
2008-02-04,3459.633622
2008-02-05,3356.186125
2008-02-06,3332.228788
2008-02-07,3367.269462
2008-02-08,3355.991952
2008-02-11,3379.796535
2008-02-12,3408.525877
2008-02-13,3449.812838
2008-02-14,3404.187278
2008-02-15,3410.407321
2008-02-18,3410.407321
2008-02-19,3422.071474
2008-02-20,3454.61933
2008-02-21,3413.758019
2008-02-22,3441.704433
2008-02-25,3498.470068
2008-02-26,3536.94835
2008-02-27,3531.897352
2008-02-28,3497.714088
2008-02-29,3405.756895
2008-03-03,3420.25885
2008-03-04,3406.694683
2008-03-05,3426.974819
2008-03-06,3355.793994
2008-03-07,3324.652534
2008-03-10,3287.826508
2008-03-11,3389.475974
2008-03-12,3351.911196
2008-03-13,3367.939077
2008-03-14,3302.019703
2008-03-17,3267.286955
2008-03-18,3385.462195
2008-03-19,3296.803095
2008-03-20,3358.842195
2008-03-21,3358.842195
2008-03-24,3409.47576
2008-03-25,3416.742752
2008-03-26,3398.803427
2008-03-27,3368.124415
2008-03-28,3344.272987
2008-03-31,3372.660572
2008-04-01,3482.373121
2008-04-02,3478.964711
2008-04-03,3476.462206
2008-04-04,3473.494671
2008-04-07,3476.646079
2008-04-08,3464.555801
2008-04-09,3443.030808
2008-04-10,3456.729002
2008-04-11,3399.482881
2008-04-14,3403.212224
2008-04-15,3426.991471
2008-04-16,3504.180365
2008-04-17,3501.965193
2008-04-18,3546.574743
2008-04-21,3540.103848
2008-04-22,3506.220004
2008-04-23,3512.435691
2008-04-24,3525.935851
2008-04-25,3553.266232
2008-04-28,3548.223889
2008-04-29,3543.184405
2008-04-30,3522.052787
2008-05-01,3570.759204
2008-05-02,3588.982299
2008-05-05,3575.906184
2008-05-06,3604.32331
2008-05-07,3557.849654
2008-05-08,3569.520052
2008-05-09,3549.726205
2008-05-12,3591.85937
2008-05-13,3591.567139
2008-05-14,3615.856923
2008-05-15,3651.353159
2008-05-16,3669.079329
2008-05-19,3677.753917
2008-05-20,3648.184944
2008-05-21,3599.630255
2008-05-22,3604.957419
2008-05-23,3551.155302
2008-05-26,3551.155302
2008-05-27,3567.058435
2008-05-28,3593.342847
2008-05-29,3602.215557
2008-05-30,3602.628549
2008-06-02,3577.102971
2008-06-03,3557.958564
2008-06-04,3543.738204
2008-06-05,3626.563744
2008-06-06,3521.93454
2008-06-09,3542.265609
2008-06-10,3523.030003
2008-06-11,3471.589835
2008-06-12,3476.156132
2008-06-13,3525.214321
2008-06-16,3518.451046
2008-06-17,3502.909063
2008-06-18,3467.747054
2008-06-19,3459.728423
2008-06-20,3399.555557
2008-06-23,3406.817262
2008-06-24,3387.100625
2008-06-25,3399.465586
2008-06-26,3310.142958
2008-06-27,3300.900316
2008-06-30,3310.02332
2008-07-01,3308.894513
2008-07-02,3245.54387
2008-07-03,3242.305859
2008-07-04,3242.305859
2008-07-07,3214.839711
2008-07-08,3250.246073
2008-07-09,3179.042598
2008-07-10,3197.76226
2008-07-11,3150.629444
2008-07-14,3134.074429
2008-07-15,3081.760691
2008-07-16,3116.862356
2008-07-17,3148.144186
2008-07-18,3159.369029
2008-07-21,3162.626623
2008-07-22,3200.662468
2008-07-23,3210.527734
2008-07-24,3139.19691
2008-07-25,3144.655943
2008-07-28,3100.29361
2008-07-29,3153.018331
2008-07-30,3213.112808
2008-07-31,3166.93564
2008-08-01,3148.616535
2008-08-04,3121.614371
2008-08-05,3199.538705
2008-08-06,3210.496482
2008-08-07,3158.549161
2008-08-08,3235.832934
2008-08-11,3260.949171
2008-08-12,3229.68608
2008-08-13,3231.819396
2008-08-14,3242.735149
2008-08-15,3260.127863
2008-08-18,3211.233961
2008-08-19,3186.959642
2008-08-20,3205.790465
2008-08-21,3230.134586
2008-08-22,3257.422132
2008-08-25,3195.864953
2008-08-26,3213.336222
2008-08-27,3242.498011
2008-08-28,3285.996542
2008-08-29,3252.399463
2008-09-01,3252.399463
2008-09-02,3231.277715
2008-09-03,3236.709318
2008-09-04,3144.3987
2008-09-05,3150.770224
2008-09-08,3227.880536
2008-09-09,3116.505568
2008-09-10,3151.570324
2008-09-11,3190.056491
2008-09-12,3208.729058
2008-09-15,3078.723365
2008-09-16,3132.984412
2008-09-17,2996.484607
2008-09-18,3124.412393
2008-09-19,3239.288238
2008-09-22,3115.020007
2008-09-23,3057.767272
2008-09-24,3042.445575
2008-09-25,3104.794485
2008-09-26,3097.806104
2008-09-29,2839.670719
2008-09-30,2972.945124
2008-10-01,2924.421965
2008-10-02,2789.722698
2008-10-03,2763.765007
2008-10-06,2670.22402
2008-10-07,2520.298084
2008-10-08,2464.227517
2008-10-09,2262.09498
2008-10-10,2194.394428
2008-10-13,2489.586085
2008-10-14,2483.510015
2008-10-15,2237.291645
2008-10-16,2331.425934
2008-10-17,2327.480803
2008-10-20,2460.795596
2008-10-21,2382.349575
2008-10-22,2216.286046
2008-10-23,2257.367102
2008-10-24,2196.283496
2008-10-27,2092.050916
2008-10-28,2313.866645
2008-10-29,2314.051234
2008-10-30,2378.128296
2008-10-31,2428.137353
2008-11-03,2421.488452
2008-11-04,2519.852658
2008-11-05,2402.686191
2008-11-06,2271.457912
2008-11-07,2340.881593
2008-11-10,2319.904031
2008-11-11,2261.868997
2008-11-12,2140.148557
2008-11-13,2310.397986
2008-11-14,2220.974169
2008-11-17,2148.63996
2008-11-18,2187.8434
2008-11-19,2051.42941
2008-11-20,1910.104533
2008-11-21,2054.030204
2008-11-24,2179.85686
2008-11-25,2208.385605
2008-11-26,2315.742645
2008-11-27,2315.742645
2008-11-28,2336.841957
2008-12-01,2122.536206
2008-12-02,2194.242835
2008-12-03,2237.350185
2008-12-04,2164.954919
2008-12-05,2288.709382
2008-12-08,2376.991236
2008-12-09,2344.103826
2008-12-10,2393.094255
2008-12-11,2348.735744
2008-12-12,2356.75762
2008-12-15,2328.763403
2008-12-16,2462.10853
2008-12-17,2449.018157
2008-12-18,2397.561249
2008-12-19,2412.835221
2008-12-22,2346.235316
2008-12-23,2320.000991
2008-12-24,2328.169727
2008-12-25,2328.169727
2008-12-26,2351.262734
2008-12-29,2351.754022
2008-12-30,2425.269979
2008-12-31,2456.469538
2009-01-01,2456.469538
2009-01-02,2550.884985
2009-01-05,2559.82121
2009-01-06,2603.867315
2009-01-07,2499.661362
2009-01-08,2513.391694
2009-01-09,2450.389395
2009-01-12,2366.25124
2009-01-13,2381.408144
2009-01-14,2287.738677
2009-01-15,2308.486296
2009-01-16,2336.954494
2009-01-19,2336.954494
2009-01-20,2200.778089
2009-01-21,2314.050954
2009-01-22,2263.007442
2009-01-23,2292.947919
2009-01-26,2313.449386
2009-01-27,2337.207283
2009-01-28,2433.719749
2009-01-29,2320.497387
2009-01-30,2257.320477
2009-02-02,2254.611167
2009-02-03,2292.254382
2009-02-04,2275.820637
2009-02-05,2324.390346
2009-02-06,2366.896157
2009-02-09,2383.750805
2009-02-10,2256.23174
2009-02-11,2268.602602
2009-02-12,2273.232275
2009-02-13,2253.563904
2009-02-16,2253.563904
2009-02-17,2137.240973
2009-02-18,2128.784605
2009-02-19,2099.412234
2009-02-20,2061.469867
2009-02-23,1967.38837
2009-02-24,2059.894665
2009-02-25,2022.037692
2009-02-26,1999.213371
2009-02-27,1946.952612
2009-03-02,1833.758045
2009-03-03,1809.260333
2009-03-04,1874.563049
2009-03-05,1778.163125
2009-03-06,1778.155201
2009-03-09,1760.427467
2009-03-10,1886.951533
2009-03-11,1890.132954
2009-03-12,1966.488562
2009-03-13,1980.42214
2009-03-16,1977.766428
2009-03-17,2048.935413
2009-03-18,2103.36553
2009-03-19,2089.220295
2009-03-20,2037.159116
2009-03-23,2195.030446
2009-03-24,2152.808161
2009-03-25,2177.209955
2009-03-26,2237.647603
2009-03-27,2191.935679
2009-03-30,2095.874588
2009-03-31,2121.78956
2009-04-01,2163.074488
2009-04-02,2251.512822
2009-04-03,2280.148151
2009-04-06,2261.43938
2009-04-07,2202.470839
2009-04-08,2238.54399
2009-04-09,2329.264409
2009-04-10,2329.264409
2009-04-13,2335.066699
2009-04-14,2284.488887
2009-04-15,2313.358177
2009-04-16,2354.912745
2009-04-17,2371.184333
2009-04-20,2254.286229
2009-04-21,2310.379808
2009-04-22,2307.188054
2009-04-23,2324.492111
2009-04-24,2365.984262
2009-04-27,2330.840251
2009-04-28,2333.420245
2009-04-29,2402.746155
2009-04-30,2406.139343
2009-05-01,2422.145408
2009-05-04,2507.923298
2009-05-05,2493.607148
2009-05-06,2556.816526
2009-05-07,2522.365469
2009-05-08,2606.334165
2009-05-11,2528.09736
2009-05-12,2518.489991
2009-05-13,2428.340126
2009-05-14,2463.560829
2009-05-15,2431.73156
2009-05-18,2517.4818
2009-05-19,2519.068729
2009-05-20,2499.477523
2009-05-21,2448.96161
2009-05-22,2451.454934
2009-05-25,2451.454934
2009-05-26,2516.1177
2009-05-27,2471.107654
2009-05-28,2510.567776
2009-05-29,2539.898594
2009-06-01,2629.837601
2009-06-02,2636.363121
2009-06-03,2570.793
2009-06-04,2598.667546
2009-06-05,2596.25507
2009-06-08,2595.196243
2009-06-09,2608.092337
2009-06-10,2607.55441
2009-06-11,2620.516178
2009-06-12,2614.366188
2009-06-15,2550.194773
2009-06-16,2516.547649
2009-06-17,2510.280012
2009-06-18,2524.970266
2009-06-19,2528.017176
2009-06-22,2446.238493
2009-06-23,2454.592342
2009-06-24,2469.681324
2009-06-25,2520.467804
2009-06-26,2512.129776
2009-06-29,2538.485782
2009-06-30,2514.702677
2009-07-01,2526.269001
2009-07-02,2444.080968
2009-07-03,2444.080968
2009-07-06,2444.407494
2009-07-07,2391.796892
2009-07-08,2384.016609
2009-07-09,2400.040029
2009-07-10,2387.283692
2009-07-13,2437.135643
2009-07-14,2456.217017
2009-07-15,2531.658041
2009-07-16,2561.190661
2009-07-17,2567.743646
2009-07-20,2608.115476
2009-07-21,2619.13418
2009-07-22,2620.940481
2009-07-23,2686.610855
2009-07-24,2704.103594
2009-07-27,2709.918552
2009-07-28,2699.803559
2009-07-29,2676.068628
2009-07-30,2710.590898
2009-07-31,2716.48852
2009-08-03,2763.330219
2009-08-04,2764.169289
2009-08-05,2740.559444
2009-08-06,2726.33133
2009-08-07,2770.41077
2009-08-10,2761.192505
2009-08-11,2731.823386
2009-08-12,2767.667828
2009-08-13,2790.872196
2009-08-14,2758.96223
2009-08-17,2686.246323
2009-08-18,2713.41227
2009-08-19,2737.291182
2009-08-20,2760.564935
2009-08-21,2821.070498
2009-08-24,2826.772567
2009-08-25,2830.670915
2009-08-26,2834.038463
2009-08-27,2835.739799
2009-08-28,2836.683493
2009-08-31,2806.189418
2009-09-01,2753.732098
2009-09-02,2747.421977
2009-09-03,2772.686249
2009-09-04,2809.31022
2009-09-07,2809.31022
2009-09-08,2840.602063
2009-09-09,2861.177892
2009-09-10,2899.607783
2009-09-11,2898.544221
2009-09-14,2909.531287
2009-09-15,2920.411908
2009-09-16,2959.944574
2009-09-17,2943.598604
2009-09-18,2951.189483
2009-09-21,2937.309688
2009-09-22,2952.984238
2009-09-23,2922.285327
2009-09-24,2888.732282
2009-09-25,2870.339856
2009-09-28,2924.153798
2009-09-29,2917.87753
2009-09-30,2903.998748
2009-10-01,2840.52479
2009-10-02,2820.137149
2009-10-05,2863.226041
2009-10-06,2905.311925
2009-10-07,2910.217146
2009-10-08,2945.286553
2009-10-09,2957.038324
2009-10-12,2967.541302
2009-10-13,2965.911714
2009-10-14,3013.919687
2009-10-15,3036.567158
2009-10-16,3022.473164
2009-10-19,3058.047256
2009-10-20,3040.410827
2009-10-21,3011.176599
2009-10-22,3041.385694
2009-10-23,2992.268867
2009-10-26,2955.231523
2009-10-27,2942.366463
2009-10-28,2880.21977
2009-10-29,2950.694453
2009-10-30,2867.040897
2009-11-02,2881.297378
2009-11-03,2904.361567
2009-11-04,2914.224516
2009-11-05,2954.720295
2009-11-06,2962.229167
2009-11-09,3024.075168
2009-11-10,3023.310997
2009-11-11,3036.270275
2009-11-12,2999.800975
2009-11-13,3025.40932
2009-11-16,3073.960614
2009-11-17,3074.222638
2009-11-18,3063.263065
2009-11-19,3016.715361
2009-11-20,3010.921774
2009-11-23,3053.494852
2009-11-24,3054.088328
2009-11-25,3077.421035
2009-11-26,3077.421035
2009-11-27,3023.035378
2009-11-30,3022.187352
2009-12-01,3060.863991
2009-12-02,3056.858968
2009-12-03,3023.246521
2009-12-04,3035.47207
2009-12-07,3043.315719
2009-12-08,3009.204006
2009-12-09,3015.804452
2009-12-10,3047.513913
2009-12-11,3064.592877
2009-12-14,3087.828855
2009-12-15,3078.329562
2009-12-16,3081.600126
2009-12-17,3047.56174
2009-12-18,3050.220235
2009-12-21,3080.889826
2009-12-22,3093.993859
2009-12-23,3099.44317
2009-12-24,3114.655204
2009-12-25,3114.655204
2009-12-28,3120.422604
2009-12-29,3116.554536
2009-12-30,3116.364252
2009-12-31,3082.129411
2010-01-01,3082.129411
2010-01-04,3131.632663
2010-01-05,3134.908952
2010-01-06,3132.592185
2010-01-07,3139.033239
2010-01-08,3149.684494
2010-01-11,3157.896984
2010-01-12,3130.661122
2010-01-13,3144.870139
2010-01-14,3146.334593
2010-01-15,3121.122292
2010-01-18,3121.122292
2010-01-19,3156.243523
2010-01-20,3118.044854
2010-01-21,3067.762524
2010-01-22,3014.110484
2010-01-25,3026.362892
2010-01-26,3012.995716
2010-01-27,3012.741542
2010-01-28,2980.840149
2010-01-29,2961.179829
2010-02-01,3003.00547
2010-02-02,3048.733675
2010-02-03,3033.164014
2010-02-04,2941.686899
2010-02-05,2943.589725
2010-02-08,2924.988242
2010-02-09,2966.597393
2010-02-10,2955.09068
2010-02-11,2988.06439
2010-02-12,2979.297628
2010-02-15,2979.297628
2010-02-16,3031.630856
2010-02-17,3044.777327
2010-02-18,3065.010477
2010-02-19,3074.191234
2010-02-22,3066.844012
2010-02-23,3033.319603
2010-02-24,3064.653417
2010-02-25,3065.206136
2010-02-26,3064.899817
2010-03-01,3098.202421
2010-03-02,3106.703975
2010-03-03,3103.812416
2010-03-04,3111.000579
2010-03-05,3152.143889
2010-03-08,3152.566145
2010-03-09,3154.104915
