Date,MSCI USA Value Exposure Select Index
2007-07-25,2370.821279
2007-07-26,2310.835891
2007-07-27,2268.288526
2007-07-30,2284.356794
2007-07-31,2254.390686
2007-08-01,2269.703506
2007-08-02,2285.876205
2007-08-03,2217.278464
2007-08-06,2267.122437
2007-08-07,2276.201479
2007-08-08,2293.263729
2007-08-09,2210.697696
2007-08-10,2234.572714
2007-08-13,2242.066864
2007-08-14,2197.5194
2007-08-15,2167.062067
2007-08-16,2168.57769
2007-08-17,2219.780326
2007-08-20,2220.938236
2007-08-21,2220.533549
2007-08-22,2254.629015
2007-08-23,2251.943286
2007-08-24,2282.993301
2007-08-27,2263.859632
2007-08-28,2208.016693
2007-08-29,2257.114003
2007-08-30,2243.758546
2007-08-31,2269.442267
2007-09-03,2269.442267
2007-09-04,2290.608446
2007-09-05,2264.449951
2007-09-06,2273.96517
2007-09-07,2234.292632
2007-09-10,2223.353092
2007-09-11,2252.580045
2007-09-12,2244.312641
2007-09-13,2264.188086
2007-09-14,2263.280536
2007-09-17,2257.234354
2007-09-18,2323.774018
2007-09-19,2340.849306
2007-09-20,2321.655736
2007-09-21,2330.183382
2007-09-24,2312.276616
2007-09-25,2311.377468
2007-09-26,2322.716913
2007-09-27,2331.609153
2007-09-28,2326.830956
2007-10-01,2361.143582
2007-10-02,2356.884372
2007-10-03,2341.316019
2007-10-04,2347.527291
2007-10-05,2371.867499
2007-10-08,2368.763027
2007-10-09,2384.220418
2007-10-10,2385.58976
2007-10-11,2373.878696
2007-10-12,2382.344116
2007-10-15,2364.455488
2007-10-16,2348.976543
2007-10-17,2348.499537
2007-10-18,2342.752705
2007-10-19,2286.89064
2007-10-22,2302.486695
2007-10-23,2309.609249
2007-10-24,2300.019474
2007-10-25,2297.203386
2007-10-26,2327.535058
2007-10-29,2335.295929
2007-10-30,2317.1229
2007-10-31,2339.319002
2007-11-01,2282.629743
2007-11-02,2282.476683
2007-11-05,2273.023538
2007-11-06,2300.060159
2007-11-07,2243.625827
2007-11-08,2253.125125
2007-11-09,2225.603388
2007-11-12,2207.517911
2007-11-13,2271.596418
2007-11-14,2255.252715
2007-11-15,2232.964247
2007-11-16,2243.763136
2007-11-19,2197.678927
2007-11-20,2209.089385
2007-11-21,2177.091229
2007-11-22,2177.091229
2007-11-23,2212.670392
2007-11-26,2163.89615
2007-11-27,2192.945752
2007-11-28,2251.512466
2007-11-29,2256.193364
2007-11-30,2272.534107
2007-12-03,2263.710752
2007-12-04,2254.007197
2007-12-05,2288.873465
2007-12-06,2325.939089
2007-12-07,2328.933483
2007-12-10,2344.856164
2007-12-11,2281.643039
2007-12-12,2297.586567
2007-12-13,2298.010899
2007-12-14,2260.422931
2007-12-17,2234.337545
2007-12-18,2252.200581
2007-12-19,2244.220653
2007-12-20,2255.028099
2007-12-21,2290.516671
2007-12-24,2308.791623
2007-12-25,2308.791623
2007-12-26,2308.330932
2007-12-27,2276.292764
2007-12-28,2279.318363
2007-12-31,2261.85797
2008-01-01,2261.85797
2008-01-02,2225.639934
2008-01-03,2222.017769
2008-01-04,2167.273606
2008-01-07,2169.391429
2008-01-08,2120.159794
2008-01-09,2144.569985
2008-01-10,2172.072615
2008-01-11,2141.972866
2008-01-14,2164.630242
2008-01-15,2120.560781
2008-01-16,2118.412806
2008-01-17,2060.502318
2008-01-18,2046.559531
2008-01-21,2046.559531
2008-01-22,2031.07686
2008-01-23,2079.565849
2008-01-24,2098.314614
2008-01-25,2067.170609
2008-01-28,2111.827691
2008-01-29,2131.074064
2008-01-30,2119.996562
2008-01-31,2153.824247
2008-02-01,2179.712454
2008-02-04,2158.516399
2008-02-05,2100.382839
2008-02-06,2084.048595
2008-02-07,2097.035325
2008-02-08,2086.156998
2008-02-11,2094.934596
2008-02-12,2112.870309
2008-02-13,2136.802659
2008-02-14,2108.038497
2008-02-15,2118.715697
2008-02-18,2118.715697
2008-02-19,2123.70483
2008-02-20,2147.779621
2008-02-21,2122.898968
2008-02-22,2142.553479
2008-02-25,2174.112903
2008-02-26,2203.341787
2008-02-27,2202.638658
2008-02-28,2174.998912
2008-02-29,2115.965428
2008-03-03,2123.194928
2008-03-04,2121.826241
2008-03-05,2130.017151
2008-03-06,2083.252926
2008-03-07,2065.777596
2008-03-10,2040.118659
2008-03-11,2093.212886
2008-03-12,2071.511465
2008-03-13,2079.810897
2008-03-14,2040.354508
2008-03-17,2021.324636
2008-03-18,2091.493725
2008-03-19,2039.010438
2008-03-20,2080.820835
2008-03-21,2080.820835
2008-03-24,2108.255488
2008-03-25,2108.16954
2008-03-26,2093.648224
2008-03-27,2075.013809
2008-03-28,2059.889904
2008-03-31,2074.39423
2008-04-01,2139.754993
2008-04-02,2143.02271
2008-04-03,2143.877219
2008-04-04,2139.724068
2008-04-07,2143.035487
2008-04-08,2138.28837
2008-04-09,2122.421042
2008-04-10,2130.961944
2008-04-11,2094.248111
2008-04-14,2095.375554
2008-04-15,2106.336647
2008-04-16,2147.39794
2008-04-17,2154.661718
2008-04-18,2182.774825
2008-04-21,2174.440131
2008-04-22,2150.470793
2008-04-23,2155.791163
2008-04-24,2170.623288
2008-04-25,2180.499546
2008-04-28,2180.076857
2008-04-29,2187.218154
2008-04-30,2175.210849
2008-05-01,2207.573032
2008-05-02,2214.474832
2008-05-05,2204.026317
2008-05-06,2217.282762
2008-05-07,2192.86515
2008-05-08,2201.87361
2008-05-09,2189.982709
2008-05-12,2212.932038
2008-05-13,2206.951231
2008-05-14,2226.392811
2008-05-15,2244.048829
2008-05-16,2251.346632
2008-05-19,2254.799652
2008-05-20,2236.919553
2008-05-21,2205.278147
2008-05-22,2213.329215
2008-05-23,2185.065651
2008-05-26,2185.065651
2008-05-27,2201.653222
2008-05-28,2218.460805
2008-05-29,2230.560907
2008-05-30,2233.166234
2008-06-02,2211.201943
2008-06-03,2197.775622
2008-06-04,2193.356272
2008-06-05,2235.439721
2008-06-06,2168.660819
2008-06-09,2173.337029
2008-06-10,2167.876576
2008-06-11,2128.96684
2008-06-12,2136.271992
2008-06-13,2161.392245
2008-06-16,2156.647829
2008-06-17,2140.233256
2008-06-18,2116.67397
2008-06-19,2120.662139
2008-06-20,2082.746544
2008-06-23,2078.260666
2008-06-24,2071.372335
2008-06-25,2088.322367
2008-06-26,2030.921798
2008-06-27,2024.19769
2008-06-30,2021.204364
2008-07-01,2023.987051
2008-07-02,1994.814621
2008-07-03,1994.300403
2008-07-04,1994.300403
2008-07-07,1979.623936
2008-07-08,2006.467539
2008-07-09,1963.226729
2008-07-10,1970.510031
2008-07-11,1941.199804
2008-07-14,1925.681495
2008-07-15,1904.67323
2008-07-16,1937.595078
2008-07-17,1953.597707
2008-07-18,1953.517333
2008-07-21,1952.33939
2008-07-22,1981.19329
2008-07-23,2003.952898
2008-07-24,1951.980831
2008-07-25,1949.228317
2008-07-28,1924.060858
2008-07-29,1965.123229
2008-07-30,1993.894283
2008-07-31,1974.574066
2008-08-01,1961.509243
2008-08-04,1951.251726
2008-08-05,2004.939259
2008-08-06,2008.006441
2008-08-07,1974.018131
2008-08-08,2020.541576
2008-08-11,2032.914125
2008-08-12,2009.674047
2008-08-13,2007.269064
2008-08-14,2020.408483
2008-08-15,2028.729162
2008-08-18,1994.323613
2008-08-19,1968.442488
2008-08-20,1976.567942
2008-08-21,1981.661002
2008-08-22,2001.13503
2008-08-25,1965.194509
2008-08-26,1969.864877
2008-08-27,1984.586292
2008-08-28,2015.315345
2008-08-29,1992.146084
2008-09-01,1992.146084
2008-09-02,1983.525378
2008-09-03,1986.387056
2008-09-04,1930.896537
2008-09-05,1934.957659
2008-09-08,1983.704414
2008-09-09,1920.407506
2008-09-10,1935.616467
2008-09-11,1951.337318
2008-09-12,1950.889593
2008-09-15,1867.670703
2008-09-16,1896.067928
2008-09-17,1806.379427
2008-09-18,1895.61584
2008-09-19,1962.011391
2008-09-22,1885.372213
2008-09-23,1854.201657
2008-09-24,1836.792581
2008-09-25,1876.695708
2008-09-26,1871.432547
2008-09-29,1718.072941
2008-09-30,1796.322852
2008-10-01,1770.795955
2008-10-02,1698.726183
2008-10-03,1680.681587
2008-10-06,1628.624584
2008-10-07,1546.501742
2008-10-08,1508.13099
2008-10-09,1393.573254
2008-10-10,1341.836223
2008-10-13,1510.251609
2008-10-14,1511.760324
2008-10-15,1380.541054
2008-10-16,1435.273372
2008-10-17,1429.05085
2008-10-20,1498.081335
2008-10-21,1452.503989
2008-10-22,1360.996465
2008-10-23,1384.512834
2008-10-24,1349.104142
2008-10-27,1297.719657
2008-10-28,1420.407028
2008-10-29,1409.460844
2008-10-30,1443.53389
2008-10-31,1464.54494
2008-11-03,1472.087305
2008-11-04,1519.144735
2008-11-05,1451.538797
2008-11-06,1379.984495
2008-11-07,1420.823704
2008-11-10,1399.329737
2008-11-11,1362.780037
2008-11-12,1285.931472
2008-11-13,1379.002297
2008-11-14,1330.413507
2008-11-17,1289.425736
2008-11-18,1312.57061
2008-11-19,1236.700818
2008-11-20,1148.413181
2008-11-21,1231.885061
2008-11-24,1306.35136
2008-11-25,1316.781042
2008-11-26,1370.303414
2008-11-27,1370.303414
2008-11-28,1386.594303
2008-12-01,1267.450396
2008-12-02,1314.76734
2008-12-03,1346.949761
2008-12-04,1310.229829
2008-12-05,1382.015772
2008-12-08,1427.100512
2008-12-09,1394.521727
2008-12-10,1413.900573
2008-12-11,1382.797637
2008-12-12,1398.681467
2008-12-15,1379.199234
2008-12-16,1454.693336
2008-12-17,1450.624231
2008-12-18,1433.892877
2008-12-19,1445.411378
2008-12-22,1408.806936
2008-12-23,1394.005032
2008-12-24,1397.751222
2008-12-25,1397.751222
2008-12-26,1411.345745
2008-12-29,1410.184876
2008-12-30,1454.608308
2008-12-31,1474.843315
2009-01-01,1474.843315
2009-01-02,1525.842779
2009-01-05,1531.934494
2009-01-06,1542.157768
2009-01-07,1497.466476
2009-01-08,1509.506241
2009-01-09,1480.216382
2009-01-12,1441.558685
2009-01-13,1445.891514
2009-01-14,1392.026574
2009-01-15,1404.150558
2009-01-16,1425.226879
2009-01-19,1425.226879
2009-01-20,1353.165181
2009-01-21,1415.017616
2009-01-22,1382.674335
2009-01-23,1393.71085
2009-01-26,1398.931651
2009-01-27,1415.226989
2009-01-28,1463.483631
2009-01-29,1400.513747
2009-01-30,1356.317504
2009-02-02,1354.978368
2009-02-03,1382.673181
2009-02-04,1370.045261
2009-02-05,1388.4924
2009-02-06,1422.231962
2009-02-09,1428.163265
2009-02-10,1352.432432
2009-02-11,1367.601941
2009-02-12,1372.544722
2009-02-13,1362.008802
2009-02-16,1362.008802
2009-02-17,1298.626092
2009-02-18,1297.522622
2009-02-19,1278.670515
2009-02-20,1264.295693
2009-02-23,1208.906493
2009-02-24,1255.91169
2009-02-25,1236.939534
2009-02-26,1203.990866
2009-02-27,1176.533806
2009-03-02,1117.171317
2009-03-03,1105.856332
2009-03-04,1142.351317
2009-03-05,1090.689529
2009-03-06,1089.965803
2009-03-09,1077.599648
2009-03-10,1144.300208
2009-03-11,1145.805541
2009-03-12,1196.484647
2009-03-13,1211.783279
2009-03-16,1212.647787
2009-03-17,1248.719166
2009-03-18,1282.576642
2009-03-19,1266.475256
2009-03-20,1240.5917
2009-03-23,1323.185933
2009-03-24,1304.564997
2009-03-25,1319.71491
2009-03-26,1354.367708
2009-03-27,1320.363612
2009-03-30,1269.303403
2009-03-31,1282.522949
2009-04-01,1305.324375
2009-04-02,1344.527666
2009-04-03,1360.003454
2009-04-06,1350.09818
2009-04-07,1318.598571
2009-04-08,1341.516203
2009-04-09,1384.244878
2009-04-10,1384.244878
2009-04-13,1385.2486
2009-04-14,1355.052184
2009-04-15,1376.351064
2009-04-16,1400.398759
2009-04-17,1412.912977
2009-04-20,1354.549099
2009-04-21,1382.221034
2009-04-22,1375.808939
2009-04-23,1388.453623
2009-04-24,1410.376085
2009-04-27,1398.711771
2009-04-28,1396.965019
2009-04-29,1433.785531
2009-04-30,1430.751291
2009-05-01,1443.580527
2009-05-04,1489.711816
2009-05-05,1485.263545
2009-05-06,1509.785287
2009-05-07,1491.865932
2009-05-08,1527.732365
2009-05-11,1490.39648
2009-05-12,1490.501357
2009-05-13,1450.103219
2009-05-14,1468.907509
2009-05-15,1454.598905
2009-05-18,1496.086385
2009-05-19,1500.764694
2009-05-20,1492.480066
2009-05-21,1470.833867
2009-05-22,1469.334891
2009-05-25,1469.334891
2009-05-26,1502.958978
2009-05-27,1474.553897
2009-05-28,1495.660447
2009-05-29,1516.101024
2009-06-01,1565.092748
2009-06-02,1570.176539
2009-06-03,1534.927825
2009-06-04,1550.629631
2009-06-05,1547.161833
2009-06-08,1541.822396
2009-06-09,1549.304474
2009-06-10,1542.905749
2009-06-11,1551.234798
2009-06-12,1550.406873
2009-06-15,1507.614245
2009-06-16,1492.033029
2009-06-17,1490.889188
2009-06-18,1506.860084
2009-06-19,1515.103627
2009-06-22,1467.853393
2009-06-23,1469.849047
2009-06-24,1479.387489
2009-06-25,1509.087946
2009-06-26,1505.33512
2009-06-29,1518.074135
2009-06-30,1503.403377
2009-07-01,1510.890552
2009-07-02,1458.211303
2009-07-03,1458.211303
2009-07-06,1463.517285
2009-07-07,1432.957007
2009-07-08,1426.812935
2009-07-09,1432.040912
2009-07-10,1426.73449
2009-07-13,1459.913723
2009-07-14,1464.123208
2009-07-15,1506.91426
2009-07-16,1526.604708
2009-07-17,1528.968542
2009-07-20,1552.058306
2009-07-21,1563.115074
2009-07-22,1565.33682
2009-07-23,1605.77725
2009-07-24,1621.95588
2009-07-27,1629.9974
2009-07-28,1624.433458
2009-07-29,1607.32778
2009-07-30,1627.398047
2009-07-31,1633.430018
2009-08-03,1666.463247
2009-08-04,1669.204576
2009-08-05,1662.008098
2009-08-06,1654.23796
2009-08-07,1689.901381
2009-08-10,1683.618693
2009-08-11,1663.400997
2009-08-12,1690.379323
2009-08-13,1702.56216
2009-08-14,1684.895206
2009-08-17,1646.699063
2009-08-18,1665.075255
2009-08-19,1681.319449
2009-08-20,1697.320979
2009-08-21,1732.021069
2009-08-24,1736.874385
2009-08-25,1742.05491
2009-08-26,1741.645912
2009-08-27,1751.398373
2009-08-28,1748.565843
2009-08-31,1729.810207
2009-09-01,1687.974377
2009-09-02,1686.0117
2009-09-03,1702.990859
2009-09-04,1727.215501
2009-09-07,1727.215501
2009-09-08,1737.39468
2009-09-09,1752.56376
2009-09-10,1780.018498
2009-09-11,1781.223382
2009-09-14,1796.232594
2009-09-15,1800.191784
2009-09-16,1828.029494
2009-09-17,1816.408188
2009-09-18,1820.475625
2009-09-21,1809.849612
2009-09-22,1820.467099
2009-09-23,1798.44988
2009-09-24,1776.757302
2009-09-25,1768.950747
2009-09-28,1807.413715
2009-09-29,1805.649782
2009-09-30,1795.007837
2009-10-01,1754.030714
2009-10-02,1744.782358
2009-10-05,1774.42966
2009-10-06,1801.262061
2009-10-07,1804.55469
2009-10-08,1824.333003
2009-10-09,1836.935036
2009-10-12,1841.838186
2009-10-13,1829.484688
2009-10-14,1866.96341
2009-10-15,1879.997463
2009-10-16,1866.791237
2009-10-19,1889.681927
2009-10-20,1877.737314
2009-10-21,1848.983585
